skillId,skillName,category,employeeId,proficiencyLevel,yearsExperience,certificationStatus
"19a5cebd-f9d3-4a26-9979-53bda51fb0b3","SAP ABAP","ERP","I780064","Advanced","6","In Progress"
"fd8ae840-5a76-439d-9259-a7243830a189","Git","DevOps","I780065","Expert","2","None"
"eac4ba1d-a1cc-44d5-8cae-0ff227e40815","SAP SD","ERP","I780065","Intermediate","2","Certified"
"9c4901c8-fa44-472e-a3b0-5ca048819a7e","Data Analytics","Analytics","I780065","Beginner","1","None"
"b939a858-20f0-4304-9d60-c3a0ee4a1f51","SAP BTP","Cloud","I780066","Intermediate","3","None"
"58f61098-b589-4710-b696-b13e106913a4","JIRA","Methodology","I780066","Expert","5","Certified"
"7477a50e-63e2-4a5a-8f82-e6f17c842994","Machine Learning","AI","I780066","Expert","5","None"
"7b23569d-37d2-4140-a148-d1558658c4b3","SAP CO","Finance","I780067","Advanced","6","In Progress"
"4795856a-c3b4-41a8-ae90-ff929f5d3286","OData","Integration","I780068","Intermediate","7","In Progress"
"25d50de3-2d7a-4a4e-b13c-597f2985d8ce","SAP Integration Suite","Integration","I780069","Expert","3","None"
"8a69ab50-19ae-480d-b77e-19b817ee7650","SAP SuccessFactors","HCM","I780070","Beginner","6","In Progress"
"3bafc248-723e-4f9b-8d4d-6ff1db4fb823","SAP Analytics Cloud","Analytics","I780070","Advanced","6","None"
"e34c4ad2-2158-40fc-8579-193603ef6b20","SAP MM","ERP","I780070","Advanced","3","None"
"b3705d7c-4928-4b20-b839-8d175e52b1d2","SQL","Database","I780071","Intermediate","7","None"
"05d15965-0a5c-4095-8343-2ab643b141eb","Cloud Computing","Cloud","I780071","Advanced","5","In Progress"
"2ea3a8dd-699f-4882-8216-e557e455e655","SAP FI","Finance","I780071","Beginner","7","None"
"43fccd64-d5b2-4d49-aa51-7ce19a087797","Machine Learning","AI","I780072","Proficient","4","In Progress"
"acf2babf-1675-4c2f-acfe-5898c62c634a","Machine Learning","AI","I780073","Beginner","3","In Progress"
"a215bf6e-365a-4a0a-aad6-f6390cc52fc1","SAP Analytics Cloud","Analytics","I780073","Intermediate","4","None"
"30e01fd6-18f6-4e83-abb5-4dceb8bed765","SAP Fiori","Frontend","I780074","Proficient","1","Certified"
"f24d6bf3-4d5b-4e52-b410-9ee04849d50a","SAP BTP","Cloud","I780074","Proficient","4","None"
"38fc4502-9790-4950-a391-cef60feaa9d5","JavaScript","Frontend","I780075","Intermediate","3","None"
"5a9f9c4a-2203-4d20-bb43-0804cf81eccd","SAP UI5","Frontend","I780075","Advanced","2","Certified"
"0cea3cd5-e776-4c86-ad8d-f28e4602c6c4","SAP BTP","Cloud","I780075","Expert","5","In Progress"
"683f2b44-cda1-4e20-ba36-bb32e3298f00","SAP SuccessFactors","HCM","I780076","Proficient","3","None"
"aad6584e-0cb1-4953-8392-7c20a3c25cc6","Cloud Computing","Cloud","I780077","Beginner","1","None"
"16514c86-e2f0-4367-87cf-426ee76d55c6","Java","Backend","I780078","Proficient","8","None"
"f26e29ab-c0b3-4756-a797-3fb53a346f00","SAP FI","Finance","I780078","Expert","6","Certified"
"cc492f91-f94d-4844-b264-ee203bd411fb","REST API","Integration","I780078","Advanced","6","None"
"23b72bca-7b0d-4d02-8526-70f42a56a3d8","Python","Backend","I780079","Expert","1","In Progress"
"4079f049-0be2-4578-a04f-8a2747928abe","SAP CO","Finance","I780079","Proficient","4","None"
"b50b85b3-d09b-47e1-9a1d-39e71b81ce80","SAP MM","ERP","I780080","Beginner","7","None"
"b4581f9c-59b0-4507-9acb-1d765f33b8ac","SAP BTP","Cloud","I780080","Intermediate","6","None"
"a9ee0010-fef0-4fc5-bdd9-762fac8ad12d","SAP Basis","Infrastructure","I780080","Advanced","8","None"
"a5a48599-6154-4485-a283-24a9fb106afb","SQL","Database","I780081","Proficient","7","None"
"1ed12142-c6d0-4f3b-8c9c-7bb9d7b73dca","Data Analytics","Analytics","I780081","Expert","3","In Progress"
"a1a4fe90-e4b5-4746-a31a-cc0087ad35f5","Python","Backend","I780082","Beginner","7","Certified"
"3978223e-e3ae-4bd3-9f46-01a10f7bc9d0","SAP SuccessFactors","HCM","I780083","Proficient","6","None"
"1460fbb3-c5a8-4ae5-8b75-03d4758bdb72","Git","DevOps","I780083","Proficient","5","None"
"841fb92e-d8c8-41ad-9163-6a66f7bca9d1","SAP MM","ERP","I780084","Intermediate","4","None"
"1d5a4f82-ed3a-4a46-a6b1-658a6110ba47","SAP CO","Finance","I780084","Beginner","5","Certified"
"2f67274c-4352-40ca-9e91-4b6b92d34cef","JavaScript","Frontend","I780085","Advanced","3","None"
"e44008b9-c913-45a8-997c-0e6072eefe9d","Data Analytics","Analytics","I780086","Proficient","1","None"
"de85c4c9-3de2-44a3-b5f5-93a8d291918e","SAP Analytics Cloud","Analytics","I780086","Advanced","6","Certified"
"edccea47-47fe-4482-8f16-e03299759791","SAP Work Zone","Portal","I780087","Expert","2","None"
"1590e80c-0db2-4ba7-bcaa-3ae72fba5840","SAP Fiori","Frontend","I780088","Expert","1","None"
"e0f1ef56-9712-4335-9ee3-7b46663dde53","SAP Security","Security","I780088","Intermediate","8","None"
"ed049796-7a78-4c40-b01a-6fdf507f0f72","TypeScript","Frontend","I780089","Proficient","5","Certified"
"0b997383-1fec-491b-8309-240af8e97766","SAP BTP","Cloud","I780089","Proficient","1","None"
"6892e623-5c30-4cf2-861f-2205c8a2df44","Cloud Computing","Cloud","I780089","Beginner","8","In Progress"
"fb6d8df6-4bfc-43f4-8546-c133d4c77bea","Python","Backend","I780090","Proficient","4","Certified"
"81b0c572-4abf-4026-84e6-986f193818f9","JavaScript","Frontend","I780090","Expert","4","None"
"ea70a694-4c8e-4c5e-ae7a-0641f1ab5d83","SAP Fiori","Frontend","I780091","Expert","7","None"
"966609c1-2fe4-4214-a56a-c85be8ccc81f","SAP Security","Security","I780091","Proficient","7","Certified"
"d8ebfa74-5e7a-4518-86f4-ec82385bf43d","SAP MM","ERP","I780092","Intermediate","1","None"
"09d4d3dc-2efa-4661-bb23-0cf28d8406ff","SAP CO","Finance","I780092","Beginner","2","Certified"
"c6cb7160-743a-4a0b-86dd-d1128a534222","TypeScript","Frontend","I780092","Expert","8","In Progress"
"ed07162a-f6dd-406a-8c9f-81c6a258e862","SAP SuccessFactors","HCM","I780093","Expert","7","None"
"4e839043-af41-4171-a15a-deb87b0efe17","Git","DevOps","I780094","Proficient","1","In Progress"
"01f75298-e8d7-4de4-841c-57ba4d360bcc","SAP Work Zone","Portal","I780094","Proficient","7","Certified"
"211a0cd4-f4d7-466e-b0f0-a180c07c7e12","JIRA","Methodology","I780095","Expert","3","None"
"59acf119-8824-4d87-949a-e86c2b7d2a90","SAP FI","Finance","I780095","Intermediate","3","Certified"
"602d1c8f-0561-4572-aef4-ffb63a2d6f93","SQL","Database","I780095","Expert","2","None"
"ace5f676-8cf6-4f3e-ae32-878863e4bce7","SAP Integration Suite","Integration","I780096","Advanced","8","In Progress"
"ccce70e6-317b-402f-9490-8475ccabfb24","SAP Work Zone","Portal","I780097","Advanced","1","None"
"bfcc7d27-7c56-4fbe-a909-d606ee34af22","SAP Fiori","Frontend","I780097","Expert","1","None"
"d68e3427-8f48-489e-9a4d-d08fdf79952f","SAP S/4HANA","ERP","I780098","Advanced","4","None"
"eec04e2f-6808-4979-84ce-26b0c0ae154a","SAP MM","ERP","I780098","Advanced","5","None"
"630e85aa-6496-47ee-8b38-e2793692ee84","SAP SuccessFactors","HCM","I780098","Proficient","7","In Progress"
"28836be3-9d5e-4e10-aa82-ff798bdf614c","JIRA","Methodology","I780099","Expert","7","Certified"
"cbd86cae-fecd-407f-bcff-75e50285af31","SAP S/4HANA","ERP","I780100","Proficient","6","Certified"
"9f8886d8-4511-4d26-afee-8e2bdb16a2a0","OData","Integration","I780101","Beginner","7","Certified"
"dca9ec4f-f4cc-4ca1-95bd-28a9eb4aea47","REST API","Integration","I780102","Advanced","5","Certified"
"65fbfd86-e910-4e71-a2a1-b87040a1f60d","Java","Backend","I780103","Intermediate","6","In Progress"
"d839f63e-552d-4bac-918b-0898bcf39c5a","Data Analytics","Analytics","I780104","Beginner","3","Certified"
"2cafa1b3-835e-4f7d-9bc3-62265cdb3421","SQL","Database","I780105","Advanced","7","In Progress"
"8f392127-ee38-40d3-b056-d9885ee4780b","SAP CO","Finance","I780106","Intermediate","5","Certified"
"60b56e81-093f-41f1-887a-af742a43587e","SAP SuccessFactors","HCM","I780106","Advanced","3","None"
"63d1c629-d04f-4c7c-9483-4b8fbe68f56c","SAP Integration Suite","Integration","I780107","Proficient","3","In Progress"
"c8bcf3c4-1284-42d6-b87b-a012cbfca930","Cloud Computing","Cloud","I780107","Expert","6","Certified"
"a954b88f-8736-4ca0-a184-b9377c2265a2","REST API","Integration","I780108","Intermediate","2","In Progress"
"2ecec54b-bf20-4705-8690-f9a0c9c8b910","SAP FI","Finance","I780108","Proficient","8","None"
"5ff33903-805e-4b8d-9df2-31d8d9512f26","Python","Backend","I780108","Expert","6","In Progress"
"d14f1cf8-3231-4eff-bf79-547f9811da5b","SAP Integration Suite","Integration","I780109","Beginner","2","None"
"e58c0ef7-2013-426d-9e74-00a696ed8ad0","REST API","Integration","I780110","Expert","1","None"
"9564903b-4bfc-4c55-83a8-5d528b3797bd","OData","Integration","I780111","Beginner","4","In Progress"
"922e5ef5-e205-40f8-ba3a-13843c9c5ad1","SAP Basis","Infrastructure","I780112","Advanced","7","In Progress"
"8395fd29-8a42-4b66-bf41-b54ee280c92c","SAP Security","Security","I780113","Expert","1","In Progress"
"9b3ce1ec-ef64-489b-a722-69a859de63bf","JavaScript","Frontend","I780113","Beginner","6","None"
"64e3c7fa-4d28-4f24-845e-5899a61c56ed","Java","Backend","I780114","Expert","2","None"
"76e05296-c7d9-41c6-b4e3-4eef49c1a053","Python","Backend","I780114","Intermediate","2","None"
"7f23da13-5a7e-4615-aa73-bf8144024ece","JIRA","Methodology","I780114","Advanced","2","Certified"
"e0cc1f36-db53-4feb-ad94-9da70fb0d2d4","SAP UI5","Frontend","I780115","Beginner","6","None"
"9a987fda-4358-45d4-94fa-26efe6d67680","Agile/Scrum","Methodology","I780115","Beginner","2","None"
"2809531f-7aa5-4f2e-9cda-ffc926d8c420","SQL","Database","I780115","Beginner","1","Certified"
"6d88c910-1d17-4aa7-9e71-45ae00d82cae","Machine Learning","AI","I780116","Beginner","2","Certified"
"deea63b7-67cf-4249-b07f-b0b3b8c61f71","SAP Security","Security","I780117","Advanced","2","Certified"
"46c4d907-7da0-4f9b-94d8-129448798b62","SAP Integration Suite","Integration","I780118","Intermediate","8","In Progress"
"68209124-1bcc-421b-9ee0-07731033cc1b","SAP BTP","Cloud","I780118","Proficient","2","None"
"0b8bd9f6-859b-43cb-9a39-773d8be9abe7","SAP SuccessFactors","HCM","I780118","Advanced","1","None"
"60115fce-2060-497c-b3f0-0911f846a73b","JIRA","Methodology","I780119","Intermediate","5","None"
"bc2724ea-7063-4220-b04f-6626b22d59ef","JavaScript","Frontend","I780119","Advanced","1","None"
"c290ca29-4d23-4619-b150-0aeacdb4b684","SAP ABAP","ERP","I780120","Intermediate","2","Certified"
"8c1f11b4-6f7a-4373-9938-707731f99127","Machine Learning","AI","I780120","Proficient","4","None"
"0a565516-f464-4933-b3f3-6d1f1c6dd836","SAP MM","ERP","I780121","Beginner","7","None"
"34075794-e8d7-4538-b3fb-504391304dcc","SQL","Database","I780122","Expert","2","None"
"6f044f57-fb0b-4b5c-9851-fb40a75b8830","OData","Integration","I780123","Intermediate","6","Certified"
"fcc57f14-7892-44a8-92cb-90b9d9706c96","SAP SD","ERP","I780123","Proficient","4","Certified"
"5c860b55-9774-4433-b535-197a86370df7","SAP SuccessFactors","HCM","I780123","Intermediate","6","None"
"c7752d6e-00fa-4796-af9a-e520e77becf7","Python","Backend","I780124","Intermediate","7","Certified"
"463e20ec-b346-4e41-a9db-f66be4184f30","Data Analytics","Analytics","I780124","Advanced","8","In Progress"
"3b2113f4-3136-4777-ba54-3b0072246be0","SAP BTP","Cloud","I780124","Beginner","6","None"
"35a81968-d714-4d96-865d-35c5621cb4bc","Agile/Scrum","Methodology","I780125","Proficient","2","Certified"
"29689f03-0e0f-4315-a1f0-e29832dcf5d0","SAP Work Zone","Portal","I780126","Proficient","7","Certified"
"b633b216-c672-4387-b61d-97986c93e644","SAP Integration Suite","Integration","I780126","Advanced","6","None"
"bfca1fb1-729c-427e-80c4-4e2c7a6498b0","SAP BTP","Cloud","I780126","Proficient","2","In Progress"
"41fe0fdc-6ecc-4a2b-abb0-1c9268cece50","TypeScript","Frontend","I780127","Intermediate","2","None"
"f43eb494-50d2-4dbe-a36b-4dfcb5d51003","SAP UI5","Frontend","I780128","Expert","4","In Progress"
"d8694903-f7f0-4e27-8f6a-6f8b43110c2f","SAP SuccessFactors","HCM","I780128","Expert","2","In Progress"
"5cec6777-b06c-409d-872c-529d5980e79e","SAP Security","Security","I780129","Intermediate","1","None"
"a98dc762-9b19-4146-a3f1-a27eb38f1863","Agile/Scrum","Methodology","I780129","Expert","5","In Progress"
"f0599530-ecba-4975-8d68-84c9f246e4bd","OData","Integration","I780130","Expert","1","None"
"f09f526b-8940-459b-a21c-ce7144596057","SAP S/4HANA","ERP","I780131","Intermediate","7","None"
"3e43c62b-5f17-4fe8-bf6f-1c1ebca17cf6","TypeScript","Frontend","I780131","Beginner","3","None"
"6eca424b-12dd-4d9f-b222-9589848d684a","SAP S/4HANA","ERP","I780132","Advanced","7","In Progress"
"7b3fa8df-dc1c-45e7-a083-8c7aa53b8c47","SAP UI5","Frontend","I780132","Proficient","1","None"
"ff5b86a6-8ecd-4267-8529-1d7e1dab617d","SAP Fiori","Frontend","I780132","Beginner","3","Certified"
"2bb431ec-6313-4971-bbdd-42881c2ad3b0","SAP Fiori","Frontend","I780133","Intermediate","8","In Progress"
"5b54b123-e3d4-4fd3-ae5a-06b47f8fbe49","Cloud Computing","Cloud","I780134","Intermediate","4","None"
"bdc95234-4208-4604-af34-6a57fefe176c","SAP UI5","Frontend","I780134","Expert","6","Certified"
"75d341d8-d54e-4482-aa16-124e841ee28b","Java","Backend","I780135","Proficient","2","Certified"
"f9745d8b-5680-4f9d-8f87-5e7484197bad","SAP Fiori","Frontend","I780135","Proficient","1","None"
"161e416f-3fcf-4c30-a40d-099773a0b457","SAP UI5","Frontend","I780135","Beginner","3","Certified"
"be57c3ea-72d2-40a8-bee6-5e45cc209803","Git","DevOps","I780136","Expert","7","Certified"
"df4951c4-eb35-4e39-a5dc-410f78b8b3fe","SAP MM","ERP","I780137","Expert","7","In Progress"
"7467df79-9174-4873-91fd-345c7eb89eab","SAP HANA","Database","I780137","Proficient","6","None"
"7233111c-2864-4bb8-85d1-57a46a600133","SAP Ariba","Procurement","I780137","Advanced","7","Certified"
"8783177d-ed1e-4e9e-9854-95fdbb0ac964","Machine Learning","AI","I780138","Expert","5","None"
"900e24c2-826f-4ae5-86b1-d096a7d6202b","SAP Fiori","Frontend","I780139","Proficient","1","None"
"214dd172-c059-41a7-9b6a-a261ed6fa739","Agile/Scrum","Methodology","I780139","Expert","3","In Progress"
"785889a8-f5b8-4a57-84e0-3f2bed408a83","SAP BTP","Cloud","I780139","Proficient","5","None"
"f436a9dd-8b53-48fb-89f8-26d3390e3d7f","JavaScript","Frontend","I780140","Beginner","6","In Progress"
"acaae308-7b7b-4b13-8c8e-56f7c98a42b7","SAP Security","Security","I780140","Proficient","3","In Progress"
"e810e48b-2fe3-401e-b2e1-7db1e180f5dc","SQL","Database","I780141","Intermediate","2","In Progress"
"a18cc4ed-daf5-4428-b524-590612601cfd","SAP CO","Finance","I780141","Intermediate","7","In Progress"
"82b16c40-a4bc-44cb-8063-81b710865422","Data Analytics","Analytics","I780141","Proficient","8","In Progress"
"36c7b344-910b-4876-bf3d-74c931f534b0","SAP CO","Finance","I780142","Advanced","2","In Progress"
"99cd9bb6-14ea-46b1-8805-d846d7c83da2","Cloud Computing","Cloud","I780142","Expert","2","Certified"
